Acridotheres_albocinctus,12,Aegotheles_affinis
Heliangelus_mavors,5,Heliangelus_spencei
Heliangelus_mavors,5,Heliangelus_zusii
Hirundo_neoxena,9,Buceros_mindanensis
Hirundo_neoxena,9,Ceyx_mindanensis
Hirundo_neoxena,9,Ciridops_anna
Hirundo_neoxena,9,Coeligena_eisenmanni
Hirundo_neoxena,9,Coturnix_novaezelandiae
Hirundo_neoxena,9,Cyclopsitta_coxeni
Hirundo_neoxena,9,Dicrurus_menagei
Hirundo_neoxena,9,Gymnobucco_vernayi
Hirundo_neoxena,9,Lophornis_verreauxii
Hirundo_neoxena,9,Ninox_leventisi
Hirundo_neoxena,9,Ninox_mindorensis
Hirundo_neoxena,9,Ninox_roseoaxillaris
Hirundo_neoxena,9,Phaetornis_mexicanus
Hirundo_neoxena,9,Prioniturus_mindorensis
Hirundo_neoxena,9,Puffinus_elegans
Hirundo_neoxena,9,Reinwardtoena_reinwardtii
Hirundo_neoxena,9,Treron_phoenicoptera
Hirundo_neoxena,9,Turnix_novaecaledoniae
Histurgops_ruficaudus,11,Peucaea_ruficauda
Histurgops_ruficaudus,11,Zosterops_strenuus
Histurgops_ruficaudus,11,Zosterops_strenuus
Histurgops_ruficaudus,11,Zosterops_strenuus
Hyloctistes_subulatus,11,Butorides_striatus
Hyloctistes_subulatus,11,Chrysocolaptes_strictus
Hyloctistes_subulatus,11,Cypseloides_rutilus
Hyloctistes_subulatus,11,Schistes_albogularis
Hyloctistes_virgatus,10,Butorides_striatus
Hyloctistes_virgatus,10,Chrysocolaptes_strictus
Hyloctistes_virgatus,10,Ectopistes_migratorius
Hylomanes_momotula,9,Caloenas_maculata
Hylomanes_momotula,9,Hydrobates_monteiroi
Hylonympha_macrocerca,10,Oreonympha_albolimbata
Hylopezus_auricularis,7,Psilopogon_auricularus
Hylopezus_berlepschi,11,Aerodramus_bartschi
Hylopezus_berlepschi,11,Hylatomus_fuscipennis
Hylopezus_berlepschi,11,Hypnelus_bicinctus
Hylopezus_berlepschi,11,Ptilinopus_hernsheimi
Hylopezus_berlepschi,11,Ptilinopus_mercierii
Hylopezus_berlepschi,11,Spizaetus_bartelsi
Hylopezus_berlepschi,11,Trachylaemus_togoensis
Hylopezus_dives,7,Scytalopus_diamantinensis
Hylopezus_fulviventris,9,Hylatomus_fuscipennis
Hylopezus_macularius,9,Caloenas_maculata
Ibidorhyncha_struthersii,13,Aulacorhynchus_wagleri
Icteria_virens,7,Calonectris_borealis
Icteria_virens,7,Guttera_verreauxi
Icteria_virens,7,Icterus_melanopsis
Icteria_virens,7,Icterus_northropi
Icteria_virens,7,Icterus_portoricensis
Icteria_virens,7,Icterus_pyrrhopterus
Icteria_virens,7,Pitta_irena
Icteria_virens,7,Psittacella_lorentzi
Icteria_virens,7,Spilopelia_chinensis
Icterus_abeillei,6,Icterus_melanopsis
Icterus_auratus,5,Icterus_northropi
Icterus_auratus,5,Icterus_portoricensis
Ictinia_plumbea,5,Leucopternis_plumbea
Illadopsis_fulvescens,11,Dendroica_flavescens
Illadopsis_fulvescens,11,Ptilopsis_leucotis
Ixos_palawanensis,7,Buceros_mindanensis
Ixos_palawanensis,7,Halcyon_pelewensis
Junco_hyemalis,7,Psilopogon_nuchalis
Lagonosticta_nitidula,12,Coracopsis_sibilans
Larus_hemprichii,7,Larus_scoresbii
Larus_hemprichii,7,Larus_smithsonianus
Limnoctites_rectirostris,12,Aerodramus_brevirostris
Limnoctites_rectirostris,12,Chaunoproctus_ferreorostris
Limnoctites_rectirostris,12,Hemignathus_sagittirostris
Limnoctites_rectirostris,12,Heteralocha_acutirostris
Limnodromus_griseus,10,Aerodramus_brevirostris
Limnodromus_griseus,10,Aerodramus_leucophaeus
Limnodromus_griseus,10,Mimodes_Greysoni
Limnodromus_griseus,10,Oceanodroma_microsoma
Limnodromus_griseus,10,Ptilinopus_gestroi
Limnodromus_scolopaceus,11,Aerodramus_leucophaeus
Limnodromus_semipalmatus,11,Lophoceros_semifasciatus
Limnornis_curvirostris,8,Prosobonia_parvirostris
Lophotibis_cristata,7,Corythornis_cristatus
Mearnsia_picina,8,Drepanis_pacifica
Mearnsia_picina,8,Falcipennis_canadensis
Mearnsia_picina,8,Hypnelus_bicinctus
Mearnsia_picina,8,Lampornis_cinereicauda
Mearnsia_picina,8,Leucopternis_polionota
Mearnsia_picina,8,Lewinia_mirificus
Mearnsia_picina,8,Phalacrocorax_perspicillatus
Mearnsia_picina,8,Traversia_lyalli
Mearnsia_picina,8,Treron_bicincta
Megaceryle_alcyon,9,Oenanthe_albonigera
Megalurulus_rubiginosus,10,Mulleripicus_fuliginosus
Microrhopias_quixensis,11,Podiceps_juninensis
Microrhopias_quixensis,11,Rhizothera_dulitensis
Microrhopias_quixensis,11,Spilopelia_chinensis
Montifringilla_adamsi,11,Monticola_semirufus
Myiobius_sulphureipygius,12,Pteroglossus_erythropygius
Myrmeciza_exsul,4,Myrmeciza_palliata
Myrmeciza_immaculata,6,Myrmeciza_palliata
Myrmeciza_laemosticta,7,Myrmeciza_palliata
Myzomela_blasii,8,Colaptes_melanolaimus
Myzomela_pulchella,9,Nephelomyias_pulcher
Nectarinia_adelberti,11,Amazilia_bartletti
Nectarinia_adelberti,11,Hypotaenidia_tertia
Nectarinia_adelberti,11,Melanitta_americana
Nectarinia_adelberti,11,Melozone_aberti
Nectarinia_adelberti,11,Pernis_steerei
Nectarinia_adelberti,11,Psittacara_wagleri
Nectarinia_adelberti,11,Pterodroma_deserta
Nothocercus_nigrocapillus,12,Atlapetes_atricapillus
Nothocercus_nigrocapillus,12,Psilopogon_rubricapillus
Notiomystis_cincta,10,Corythornis_cristatus
Notiomystis_cincta,10,Ectopistes_migratorius
Notiomystis_cincta,10,Nephelomyias_lintoni
Notiomystis_cincta,10,Sypheotides_indica
Notiomystis_cincta,10,Treron_bicincta
Notiomystis_cincta,10,Tyto_multipunctata
Nyctibius_jamaicensis,9,Tockus_damarensis
Nyctibius_leucopterus,9,Lybius_leucogaster
Nyctiphrynus_ocellatus,11,Raphus_cucullatus
Nyctiphrynus_rosenbergi,9,Trichoglossus_rosenbergii
Nyctyornis_amictus,8,Corythornis_cristatus
Oedistoma_pygmaeum,9,Microcarbo_pygmaeus
Oena_capensis,3,Turnagra_capensis
Oreophylax_moreirae,9,Arborophila_tonkinesis
Oreophylax_moreirae,9,Asthenes_moreirae
Parotia_wahnesi,6,Amazilia_wagneri
Phalacrocorax_bougainvillii,9,Phalacrocorax_perspicillatus
Phalacrocorax_varius,3,Phalacrocorax_verrucosus
Phodilus_prigoginei,8,Phodilus_assimilis
Pogoniulus_atroflavus,11,Aulacorhynchus_atrogularis
Pogoniulus_atroflavus,11,Psilopogon_auricularus
Pogoniulus_atroflavus,11,Psilopogon_australis
Pogoniulus_atroflavus,11,Pternistis_atrifrons
Rallina_tricolor,6,Ara_tricolor
Rhinopomastus_aterrimus,13,Chaunoproctus_ferreorostris
Rhinopomastus_aterrimus,13,Chrysocolaptes_strictus
Rhinopomastus_aterrimus,13,Psilopogon_asiaticus
Rhinopomastus_aterrimus,13,Ptilinopus_hernsheimi
Rhinopomastus_aterrimus,13,Ptilinopus_mercierii
Rhinopomastus_aterrimus,13,Ptilinopus_speciosus
Rhinopomastus_aterrimus,13,Ptilinopus_temminckii
Rhinopomastus_aterrimus,13,Puffinus_persicus
Rhinopomastus_aterrimus,13,Ramphastos_ariel
Rhipidura_malaitae,7,Rhipidura_hypoxantha
Rhipidura_nebulosa,6,Rhipidura_hypoxantha
Rhipidura_nigrocinnamomea,12,Rhipidura_hypoxantha
Rhipidura_phoenicura,8,Orchetorhynchus_phoenicurus
Rhipidura_phoenicura,8,Rhipidura_hypoxantha
Rhipidura_superciliaris,11,Rhipidura_hypoxantha
Rhipidura_threnothorax,9,Rhipidura_hypoxantha
Rhizothera_longirostris,8,Chalcophaps_longirostris
Rhodinocichla_rosea,10,Monticola_semirufus
Rhodinocichla_rosea,10,Rhodopechys_alienus
Rostratula_benghalensis,10,Cittura_sanghirensis
Saltatricula_multicolor,12,Grallaria_fenwickorum
Saltatricula_multicolor,12,Grallaricula_cumanensis
Salvadorina_waigiuensis,12,Paroaria_nigrogenis
Salvadorina_waigiuensis,12,Scleroptila_elgonensis
Sapayoa_aenigma,8,Hypotaenidia_immaculata
Sapayoa_aenigma,8,Hypotaenidia_tertia
Sapayoa_aenigma,8,Micropaloma_himantopus
Sapayoa_aenigma,8,Piaya_mexicana
Sapayoa_aenigma,8,Streptopelia_senegalensis
Sappho_sparganura,10,Columba_araucana
Sappho_sparganura,10,Eriocnemis_sapphiropygia
Sappho_sparganura,10,Geocerthia_serrana
Sappho_sparganura,10,Setopagis_parvula
Sappho_sparganura,10,Spilopelia_suratensis
Sappho_sparganura,10,Trachylaemus_purpuratus
Sappho_sparganura,10,Treron_sphenura
Sappho_sparganura,10,Upupa_marginata
Sarcogyps_calvus,9,Ceuthmochares_australis
Sarcogyps_calvus,9,Chrysocolaptes_erythrocephalus
Sarcogyps_calvus,9,Hydropsalis_brasiliana
Sarcogyps_calvus,9,Megascops_vermiculatus
Sarcogyps_calvus,9,Merops_lafresnayii
Sarcogyps_calvus,9,Microcarbo_pygmaeus
Sarcogyps_calvus,9,Porphyrio_albus
Sarcogyps_calvus,9,Quiscalus_palustris
Sarcogyps_calvus,9,Setopagis_parvula
Sarcops_calvus,7,Ceuthmochares_australis
Sarcops_calvus,7,Hydropsalis_brasiliana
Sarcops_calvus,7,Megascops_vermiculatus
Sarcops_calvus,7,Merops_lafresnayii
Sarcops_calvus,7,Porphyrio_albus
Sarcops_calvus,7,Quiscalus_palustris
Sarcoramphus_papa,7,Calorhamphus_hayii
Sarkidiornis_melanotos,7,Sarkidiornis_sylvicola
Saroglossa_aurata,8,Pteroglossus_erythropygius
Saroglossa_aurata,8,Pteroglossus_sanguineus
Saroglossa_aurata,8,Trogon_aurantius
Saroglossa_spiloptera,11,Circus_spilothorax
Saroglossa_spiloptera,11,Prosobonia_leucoptera
Saroglossa_spiloptera,11,Pteroglossus_erythropygius
Saroglossa_spiloptera,11,Pteroglossus_sturmii
Saroglossa_spiloptera,11,Trichoglossus_capistratus
Saroglossa_spiloptera,11,Vermivora_cyanoptera
Sarothrura_affinis,7,Aegotheles_affinis
Sasia_abnormis,7,Siphonorhis_americanus
Sasia_africana,5,Spizaetus_africanus
Sasia_ochracea,4,Nephelomyias_ochraceiventris
Satrapa_icterophrys,9,Merops_cyanophrys
Schizoeaca_coryi,8,Asthenes_coryi
Schoutedenapus_schoutedeni,14,Leucopternis_schistacea
Scytalopus_parvirostris,9,Prosobonia_parvirostris
Scytalopus_robbinsi,6,Scytalopus_diamantinensis
Sterna_aurantia,6,Trogon_aurantius
Tachyphonus_phoenicius,8,Trachyphonus_emini
Tangara_cyanoventris,9,Turnagra_capensis
Tangara_desmaresti,10,Clanga_hastata
Tangara_desmaresti,10,Melanitta_deglandi
Tangara_desmaresti,10,Myiagra_freycineti
Tangara_desmaresti,10,Peucaea_aestivalis
Tangara_desmaresti,10,Tauraco_schuettii
Tangara_desmaresti,10,Tockus_damarensis
Tangara_desmaresti,10,Turnagra_capensis
Tangara_desmaresti,10,Zoothera_terrestris
Tangara_desmaresti,10,Zoothera_terrestris
Tangara_larvata,6,Clanga_hastata
Tangara_larvata,6,Columba_larvata
Tangara_viridicollis,9,Eubucco_aurantiicollis
Tangara_xanthocephala,7,Chrysocolaptes_xanthocephalus
Tanysiptera_carolinae,7,Tanysiptera_nigriceps
Tanysiptera_danae,4,Tanysiptera_nigriceps
Tanysiptera_hydrocharis,8,Tanysiptera_nigriceps
Tanysiptera_riedelii,6,Tanysiptera_nigriceps
Tapera_naevia,6,Campethera_taeniolaema
Taphrospilus_hypostictus,13,Tachybaptus_rufolavatus
Taphrospilus_hypostictus,13,Trichoglossus_capistratus
Tarphonomus_certhioides,12,Pionus_seniloides
Tarsiger_cyanurus,9,Daptrius_americanus
Tarsiger_cyanurus,9,Merops_americanus
Tarsiger_cyanurus,9,Necropsar_rodericanus
Tarsiger_cyanurus,9,Passer_zarudnyi
Tarsiger_cyanurus,9,Siphonorhis_americanus
Tarsiger_cyanurus,9,Turnix_nanus
Tarsiger_indicus,6,Burhinus_indicus
Tarsiger_johnstoniae,8,Musophaga_johnstoni
Tauraco_fischeri,5,Tauraco_schuettii
Tauraco_leucolophus,6,Tigriornis_leucolophus
Tauraco_livingstonii,9,Tauraco_schuettii
Tauraco_macrorhynchus,8,Turdus_xanthorhynchus
Tauraco_persa,4,Tauraco_schuettii
Tauraco_porphyreolophus,7,Musophaga_porphyreolopha
Tauraco_schuetti,1,Tauraco_schuettii
Tchagra_jamesi,6,Turnagra_capensis
Tchagra_senegalus,8,Streptopelia_senegalensis
Tchagra_tchagra,6,Hemiphaga_chathamensis
Telacanthura_melanopygia,12,Cyclopsitta_melanogenia
Teledromas_fuscus,7,Melozone_fuscus
Telespiza_ultima,9,Amphispiza_quinquestriata
Telespiza_ultima,9,Coeligena_albicaudata
Telespiza_ultima,9,Myrmeciza_palliata
Telespiza_ultima,9,Parkesia_motacilla
Telespiza_ultima,9,Rhynchospiza_stolzmanni
Telespiza_ultima,9,Rhynchospiza_strigiceps
Telespiza_ultima,9,Traversia_lyalli
Telophorus_dohertyi,10,Melozone_aberti
Telophorus_dohertyi,10,Momotus_coeruliceps
Telophorus_dohertyi,10,Phaenicophaeus_oeneicaudus
Telophorus_dohertyi,10,Psilopogon_oorti
Telophorus_dohertyi,10,Psilorhinus_morio
Telophorus_kupeensis,11,Campephilus_splendens
Telophorus_kupeensis,11,Gallirallus_wakensis
Telophorus_kupeensis,11,Momotus_bahamensis
Telophorus_kupeensis,11,Otidiphaps_aruensis
Telophorus_kupeensis,11,Otus_sulaensis
Telophorus_kupeensis,11,Phaenicophaeus_oeneicaudus
Telophorus_kupeensis,11,Podiceps_juninensis
Telophorus_kupeensis,11,Psilopogon_annamensis
Telophorus_kupeensis,11,Ptilinopus_ponapensis
Telophorus_kupeensis,11,Rhizothera_dulitensis
Telophorus_kupeensis,11,Spilopelia_chinensis
Telophorus_kupeensis,11,Spilopelia_suratensis
Telophorus_kupeensis,11,Spizaetus_nipalensis
Telophorus_kupeensis,11,Tockus_damarensis
Telophorus_kupeensis,11,Trachylaemus_togoensis
Telophorus_kupeensis,11,Turnagra_capensis
Telophorus_multicolor,11,Chloropipo_unicolor
Telophorus_multicolor,11,Melozone_albicollis
Telophorus_multicolor,11,Phoenicopterus_minor
Telophorus_multicolor,11,Psilopogon_auricularus
Telophorus_olivaceus,8,Amaurornis_olivaceus
Telophorus_sulfureopectus,12,Automolus_rufipectus
Telophorus_zeylonus,10,Ptilinopus_melanospila
Temnurus_temnurus,9,Rallus_tenuirostris
Tephrodornis_gularis,10,Aulacorhynchus_caerulogularis
Tephrodornis_gularis,10,Corythornis_cristatus
Tephrodornis_gularis,10,Halcyon_gularis
Tephrodornis_gularis,10,Mesitornis_variegata
Tephrodornis_gularis,10,Otidiphaps_insularis
Tephrodornis_gularis,10,Phaethornis_baroni
Tephrodornis_gularis,10,Siphonorhis_americanus
Tephrozosterops_stalkeri,11,Gymnophaps_stalkeri
Terenotriccus_erythrurus,12,Pteroglossus_erythropygius
Terenura_callinota,9,Leucopternis_polionota
Terenura_callinota,9,Myrmeciza_palliata
Terenura_maculata,6,Aratinga_maculata
Terenura_maculata,6,Caloenas_maculata
Terenura_maculata,6,Tringa_macularia
Terenura_sicki,7,Leucopternis_schistacea
Terenura_sicki,7,Pyrrhura_lucianii
Terenura_sicki,7,Pyrrhura_pacifica
Terenura_sicki,7,Treron_bicincta
Terenura_sicki,7,Tringa_cinerea
Teretistris_fernandinae,12,Psittaculirostris_cervicalis
Terpsiphone_atrocaudata,11,Coeligena_albicaudata
Terpsiphone_bedfordi,11,Chloropipo_uniformis
Terpsiphone_cinnamomea,11,Halcyon_cinnamominus
Terpsiphone_cinnamomea,11,Thamnolaea_cinnamomeiventris
Terpsiphone_corvina,9,Aplonis_corvina
Terpsiphone_cyanescens,12,Dendroica_flavescens
Terpsiphone_cyanescens,12,Hemiphaga_chathamensis
Terpsiphone_cyanescens,12,Vermivora_cyanoptera
Terpsiphone_mutata,10,Heliopais_personata
Terpsiphone_mutata,10,Otophanes_yucatanicus
Terpsiphone_paradisi,12,Asthenes_palpebralis
Terpsiphone_paradisi,12,Chlorostilbon_bracei
Terpsiphone_paradisi,12,Coeligena_conradii
Terpsiphone_paradisi,12,Cyclopsitta_amabilis
Terpsiphone_paradisi,12,Cypseloides_phelpsi
Terpsiphone_paradisi,12,Dendrocopos_analis
Terpsiphone_paradisi,12,Drymotoxeres_pucherani
Terpsiphone_paradisi,12,Melozone_crissalis
Terpsiphone_paradisi,12,Merops_viridissimus
Terpsiphone_paradisi,12,Otidiphaps_aruensis
Terpsiphone_paradisi,12,Porphyrio_martinicus
Terpsiphone_paradisi,12,Prosobonia_parvirostris
Terpsiphone_paradisi,12,Pseudasthenes_patagonica
Terpsiphone_paradisi,12,Ramphiculus_meridionalis
Terpsiphone_paradisi,12,Siphonorhis_americanus
Terpsiphone_paradisi,12,Tanysiptera_nigriceps
Terpsiphone_paradisi,12,Treron_aromaticus
Terpsiphone_paradisi,12,Treron_phayrei
Terpsiphone_paradisi,12,Treron_psittacea
Terpsiphone_paradisi,12,Trogon_aurantius
Terpsiphone_rufocinerea,12,Tringa_cinerea
Terpsiphone_viridis,8,Merops_viridissimus
Tersina_viridis,5,Merops_viridissimus
Tesia_cyaniventer,8,Parkesia_noveboracensis
Tesia_cyaniventer,8,Vermivora_cyanoptera
Tesia_superciliaris,10,Gerygone_insularis
Tesia_superciliaris,10,Parkesia_motacilla
Tesia_superciliaris,10,Peucaea_humeralis
Tesia_superciliaris,10,Puffinus_subalaris
Tesia_superciliaris,10,Ramphiculus_subgularis
Tesia_superciliaris,10,Spilopelia_suratensis
Tesia_superciliaris,10,Streptopelia_senegalensis
Tetrao_mlokosiewiczi,12,Microhierax_melanoleucus
Tetrao_mlokosiewiczi,12,Psittacella_lorentzi
Tetrao_tetrix,6,Zoothera_terrestris
Tetrao_tetrix,6,Zoothera_terrestris
Tetraogallus_altaicus,10,Gallirallus_pacificus
Tetraogallus_caucasicus,10,Gallirallus_pacificus
Tetraogallus_tibetanus,11,Canirallus_beankaensis
Tetraophasis_szechenyii,13,Dryobates_pernyii
Tetraophasis_szechenyii,13,Phaenicophaeus_oeneicaudus
Tetraophasis_szechenyii,13,Rhynchophanes_mccownii
Tetraophasis_szechenyii,13,Setopagis_heterura
Tetraophasis_szechenyii,13,Todiramphus_reichenbachii
Thalassarche_bulleri,11,Asthenes_helleri
Thalassarche_cauta,10,Alethe_castanea
Thalassarche_cauta,10,Ortalis_araucuan
Thalassarche_chrysostoma,15,Pachycephala_tenebrosa
Thalassarche_chrysostoma,15,Phalacrocorax_perspicillatus
Thalassarche_chrysostoma,15,Phalacrocorax_verrucosus
Thalassarche_chrysostoma,15,Ptilinopus_chrysogaster
Thalassarche_impavida,13,Otidiphaps_cervicalis
Thalassarche_impavida,13,Rallus_crepitans
Thalassarche_salvini,12,Aegotheles_affinis
Thalassarche_salvini,12,Chalcophaps_affinis
Thalassarche_salvini,12,Oenanthe_albonigera
Thalassarche_salvini,12,Otidiphaps_aruensis
Thalassarche_salvini,12,Thamnolaea_cinnamomeiventris
Thalassoica_antarctica,9,Pygoscelis_antarctica
Thalurania_colombica,8,Ortalis_colombiana
Thalurania_furcata,9,Mareca_falcata
Thalurania_furcata,9,Otophanes_yucatanicus
Thalurania_ridgwayi,11,Amazilia_grayi
Thalurania_ridgwayi,11,Grallaria_fenwickorum
Thalurania_ridgwayi,11,Systellura_roraimae
Thalurania_watertonii,11,Phaethornis_baroni
Thamnistes_anabatinus,10,Myadestes_myadestinus
Thamnomanes_caesius,8,Thamnolaea_cinnamomeiventris
Thamnomanes_saturninus,11,Actenoides_capucinus
Thamnomanes_saturninus,11,Thamnolaea_cinnamomeiventris
Thamnophilus_aethiops,10,Phaethornis_aethopygus
Thamnophilus_ambiguus,10,Chaetoptila_angustipluma
Thamnophilus_ambiguus,10,Trogon_ambiguus
Thamnophilus_atrinucha,11,Aulacorhynchus_atrogularis
Thamnophilus_atrinucha,11,Siphonorhis_americanus
Thamnophilus_atrinucha,11,Thamnolaea_cinnamomeiventris
Thamnophilus_caerulescens,11,Campephilus_splendens
Thamnophilus_divisorius,12,Charadrius_aquilonius
Thamnophilus_divisorius,12,Charadrius_nivosus
Thamnophilus_doliatus,10,Charadrius_dealbatus
Thamnophilus_insignis,10,Chalcophaps_affinis
Thamnophilus_multistriatus,13,Trichoglossus_capistratus
Thamnophilus_nigriceps,10,Tanysiptera_nigriceps
Thamnophilus_palliatus,10,Ptilinopus_fasciatus
Thamnophilus_praecox,10,Campephilus_splendens
Thamnophilus_ruficapillus,12,Atlapetes_atricapillus
Thamnophilus_ruficapillus,12,Automolus_rufipectus
Thamnophilus_ruficapillus,12,Psilopogon_rubricapillus
Thamnophilus_stictocephalus,14,Certhiasomus_stictolaemus
Thamnophilus_stictocephalus,14,Chrysocolaptes_xanthocephalus
Thamnophilus_sticturus,11,Campephilus_splendens
Thamnophilus_torquatus,12,Campephilus_splendens
Thamnophilus_torquatus,12,Charadrius_dealbatus
Thamnophilus_torquatus,12,Ptilinopus_fasciatus
Thamnophilus_torquatus,12,Rostrhamus_hamatus
Thamnophilus_torquatus,12,Siphonorhis_americanus
Thamnophilus_torquatus,12,Trachylaemus_purpuratus
Thamnophilus_torquatus,12,Trichoglossus_capistratus
Thamnophilus_unicolor,8,Chloropipo_unicolor
Thamnophilus_zarumae,10,Campephilus_splendens
Thamnophilus_zarumae,10,Siphonorhis_americanus
Thamnornis_chloropetoides,12,Treron_chloropterus
Thaumastura_cora,8,Phalacrocorax_perspicillatus
Thaumastura_cora,8,Phalacrocorax_verrucosus
Thaumatibis_gigantea,12,Amaurornis_isabellinus
Thaumatibis_gigantea,12,Amazilia_wagneri
Thaumatibis_gigantea,12,Batis_erlangeri
Thaumatibis_gigantea,12,Charadrius_bifrontatus
Thaumatibis_gigantea,12,Chasiempis_sclateri
Thaumatibis_gigantea,12,Columba_albilinea
Thaumatibis_gigantea,12,Haematopus_meadewaldoi
Thaumatibis_gigantea,12,Lampornis_cinereicauda
Thaumatibis_gigantea,12,Podilymbus_gigas
Thaumatibis_gigantea,12,Thamnolaea_cinnamomeiventris
Thaumatibis_gigantea,12,Theristicus_branicki
Thaumatibis_gigantea,12,Upupa_marginata
Theristicus_caerulescens,10,Theristicus_branicki
Theristicus_caudatus,7,Theristicus_branicki
Thescelocichla_leucopleura,12,Prosobonia_leucoptera
Thinocorus_rumicivorus,11,Mulleripicus_fuliginosus
Thinocorus_rumicivorus,11,Ptilinopus_speciosus
Thinornis_novaeseelandiae,8,Coturnix_novaezelandiae
Thinornis_rubricollis,10,Falco_ruficollis
Thinornis_rubricollis,10,Melozone_albicollis
Thinornis_rubricollis,10,Phaethornis_porcullae
Thinornis_rubricollis,10,Sarkidiornis_sylvicola
Thinornis_rubricollis,10,Siphonorhis_americanus
Thlypopsis_inornata,8,Phlegopsis_borbae
Thlypopsis_pectoralis,9,Hierococcyx_pectoralis
Thlypopsis_sordida,7,Phlegopsis_borbae
Thraupis_abbas,7,Chionis_alba
Thraupis_abbas,7,Hydropsalis_brasiliana
Thraupis_bonariensis,8,Otidiphaps_aruensis
Thraupis_cyanocephala,10,Aulacorhynchus_cyanolaemus
Thraupis_cyanocephala,10,Galbula_chalcocephala
Thraupis_cyanocephala,10,Merops_cyanophrys
Thraupis_cyanoptera,6,Vermivora_cyanoptera
Thraupis_episcopus,10,Charadrius_nivosus
Thraupis_episcopus,10,Corythornis_cristatus
Thraupis_episcopus,10,Hemignathus_ellisianus
Thraupis_episcopus,10,Larus_scoresbii
Thraupis_episcopus,10,Phaetornis_mexicanus
Thraupis_episcopus,10,Theristicus_branicki
Thraupis_glaucocolpa,10,Eubucco_glaucogularis
Thraupis_glaucocolpa,10,Tigriornis_leucolophus
Thraupis_ornata,7,Columba_inornata
Thraupis_palmarum,8,Rhodacanthis_palmeri
Thraupis_sayaca,8,Gymnophaps_stalkeri
Thraupis_sayaca,8,Ortalis_squamata
Thraupis_sayaca,8,Otophanes_yucatanicus
Thraupis_sayaca,8,Pezophaps_solitaria
Threnetes_leucurus,9,Urochroa_leucura
Threnetes_niger,7,Asthenes_griseomurina
Threnetes_niger,7,Asthenes_perijana
Threnetes_ruckeri,8,Asthenes_helleri
Threnetes_ruckeri,8,Asthenes_perijana
Threskiornis_aethiopicus,8,Phaethornis_aethopygus
Threskiornis_bernieri,10,Mesitornis_variegata
Threskiornis_bernieri,10,Phaethornis_baroni
Threskiornis_melanocephalus,13,Phaetornis_mexicanus
